Code Postal, Ville 
92100,BOULOGNE BILLANCOURT 
92340,BOURG LA REINE 
92290,CHATENAY MALABRY 
92320,CHATILLON 
92370,CHAVILLE 
92140,CLAMART 
92110,CLICHY 
92700,COLOMBES 
92400,COURBEVOIE 
92260,FONTENAY AUX ROSES 
92380,GARCHES 
92250,LA GARENNE COLOMBES 
92230,GENNEVILLIERS 
92130,ISSY LES MOULINEAUX 
92300,LEVALLOIS PERRET 
92240,MALAKOFF 
92430,MARNES LA COQUETTE 
92190,MEUDON 
92360,MEUDON 
92120,MONTROUGE 
92000,NANTERRE 
92200,NEUILLY SUR SEINE 
92350,LE PLESSIS ROBINSON 
92800,PUTEAUX 
92500,RUEIL MALMAISON 
92210,ST CLOUD 
92330,SCEAUX 
92310,SEVRES 
92150,SURESNES 
92170,VANVES 
92420,VAUCRESSON 
92410,VILLE D AVRAY 
92390,VILLENEUVE LA GARENNE 
93300,AUBERVILLIERS 
93600,AULNAY SOUS BOIS 
93170,BAGNOLET 
93150,LE BLANC MESNIL 
93000,BOBIGNY 
93140,BONDY 
93350,LE BOURGET 
93390,CLICHY SOUS BOIS 
93470,COUBRON 
93120,LA COURNEUVE 
93700,DRANCY 
93440,DUGNY 
93800,EPINAY SUR SEINE 
93220,GAGNY 
93460,GOURNAY SUR MARNE 
93450,L ILE ST DENIS 
93260,LES LILAS 
93190,LIVRY GARGAN 
93370,MONTFERMEIL 
93100,MONTREUIL 
93360,NEUILLY PLAISANCE 
93330,NEUILLY SUR MARNE 
93160,NOISY LE GRAND 
93130,NOISY LE SEC 
93500,PANTIN 
93320,LES PAVILLONS SOUS BOIS 
93310,LE PRE ST GERVAIS 
93340,LE RAINCY 
93230,ROMAINVILLE 
93110,ROSNY SOUS BOIS 
93200,ST DENIS 
93210,ST DENIS 
93380,ST DENIS 
93400,ST OUEN SUR SEINE 
93270,SEVRAN 
93240,STAINS 
93290,TREMBLAY EN FRANCE 
93410,VAUJOURS 
93250,VILLEMOMBLE 
93420,VILLEPINTE 
93430,VILLETANEUSE 
94480,ABLON SUR SEINE 
94140,ALFORTVILLE 
94110,ARCUEIL 
94470,BOISSY ST LEGER 
94380,BONNEUIL SUR MARNE 
94360,BRY SUR MARNE 
94230,CACHAN 
94500,CHAMPIGNY SUR MARNE 
94220,CHARENTON LE PONT 
94430,CHENNEVIERES SUR MARNE 
94550,CHEVILLY LARUE 
94600,CHOISY LE ROI 
94000,CRETEIL 
94120,FONTENAY SOUS BOIS 
94260,FRESNES 
94250,GENTILLY 
94240,L HAY LES ROSES 
94200,IVRY SUR SEINE 
94340,JOINVILLE LE PONT 
94270,LE KREMLIN BICETRE 
94450,LIMEIL BREVANNES 
94700,MAISONS ALFORT 
94520,MANDRES LES ROSES 
94440,MAROLLES EN BRIE 
94130,NOGENT SUR MARNE 
94880,NOISEAU 
94310,ORLY 
94490,ORMESSON SUR MARNE 
94520,PERIGNY 
94170,LE PERREUX SUR MARNE 
94420,LE PLESSIS TREVISE 
94510,LA QUEUE EN BRIE 
94150,RUNGIS 
94160,ST MANDE 
94100,ST MAUR DES FOSSES 
94210,ST MAUR DES FOSSES 
94410,ST MAURICE 
94440,SANTENY 
94370,SUCY EN BRIE 
94320,THIAIS 
94460,VALENTON 
94440,VILLECRESNES 
94800,VILLEJUIF 
94290,VILLENEUVE LE ROI 
94190,VILLENEUVE ST GEORGES 
94350,VILLIERS SUR MARNE 
94300,VINCENNES 
94400,VITRY SUR SEINE 
95580,ANDILLY 
95100,ARGENTEUIL 
95400,ARNOUVILLE 
95270,ASNIERES SUR OISE 
95570,ATTAINVILLE 
95430,AUVERS SUR OISE 
95560,BAILLET EN FRANCE 
95250,BEAUCHAMP 
95260,BEAUMONT SUR OISE 
95270,BELLOY EN FRANCE 
95340,BERNES SUR OISE 
95550,BESSANCOURT 
95870,BEZONS 
95650,BOISSY L AILLERIE 
95570,BOUFFEMONT 
95820,BRUYERES SUR OISE 
95430,BUTRY SUR OISE 
95000,CERGY 
95800,CERGY 
95660,CHAMPAGNE SUR OISE 
95750,CHARS 
95270,CHAUMONTEL 
95240,CORMEILLES EN PARISIS 
95800,COURDIMANCHE 
95170,DEUIL LA BARRE 
95330,DOMONT 
95600,EAUBONNE 
95440,ECOUEN 
95880,ENGHIEN LES BAINS 
95300,ENNERY 
95610,ERAGNY SUR OISE 
95120,ERMONT 
95460,EZANVILLE 
95190,FONTENAY EN PARISIS 
95470,FOSSES 
95130,FRANCONVILLE 
95740,FREPILLON 
95530,LA FRETTE SUR SEINE 
95140,GARGES LES GONESSE 
95500,GONESSE 
95190,GOUSSAINVILLE 
95410,GROSLAY 
95220,HERBLAY SUR SEINE 
95290,L ISLE ADAM 
95280,JOUY LE MOUTIER 
95380,LOUVRES 
95270,LUZARCHES 
95560,MAFFLIERS 
95420,MAGNY EN VEXIN 
95580,MARGENCY 
95640,MARINES 
95670,MARLY LA VILLE 
95180,MENUCOURT 
95630,MERIEL 
95540,MERY SUR OISE 
95370,MONTIGNY LES CORMEILLES 
95680,MONTLIGNON 
95360,MONTMAGNY 
95160,MONTMORENCY 
95560,MONTSOULT 
95260,MOURS 
95690,NESLES LA VALLEE 
95000,NEUVILLE SUR OISE 
95520,OSNY 
95620,PARMAIN 
95340,PERSAN 
95220,PIERRELAYE 
95480,PIERRELAYE 
95130,LE PLESSIS BOUCHARD 
95000,PONTOISE 
95300,PONTOISE 
95590,PRESLES 
95380,PUISEUX EN FRANCE 
95700,ROISSY EN FRANCE 
95350,ST BRICE SOUS FORET 
95210,ST GRATIEN 
95320,ST LEU LA FORET 
95270,ST MARTIN DU TERTRE 
95310,ST OUEN L AUMONE 
95390,ST PRIX 
95470,ST WITZ 
95110,SANNOIS 
95200,SARCELLES 
95230,SOISY SOUS MONTMORENCY 
95470,SURVILLIERS 
95150,TAVERNY 
95500,LE THILLAY 
95490,VAUREAL 
95470,VEMARS 
95270,VIARMES 
95380,VILLERON 
95400,VILLIERS LE BEL 
97139,LES ABYMES 
97142,LES ABYMES 
97121,ANSE BERTRAND 
97122,BAIE MAHAULT 
97123,BAILLIF 
97100,BASSE TERRE 
97125,BOUILLANTE 
97130,CAPESTERRE BELLE EAU 
97140,CAPESTERRE DE MARIE GALANTE 
97113,GOURBEYRE 
97126,DESHAIES 
97112,GRAND BOURG 
97190,LE GOSIER 
97128,GOYAVE 
97129,LAMENTIN 
97111,MORNE A L EAU 
97160,LE MOULE 
97170,PETIT BOURG 
97131,PETIT CANAL 
97110,POINTE A PITRE 
97116,POINTE NOIRE 
97117,PORT LOUIS 
97120,ST CLAUDE 
97118,ST FRANCOIS 
97134,ST LOUIS 
97180,STE ANNE 
97115,STE ROSE 
97114,TROIS RIVIERES 
97141,VIEUX FORT 
97119,VIEUX HABITANTS 
97216,L AJOUPA BOUILLON 
97217,LES ANSES D ARLET 
97218,BASSE POINTE 
97221,LE CARBET 
97222,CASE PILOTE 
97223,LE DIAMANT 
97224,DUCOS 
97200,FORT DE FRANCE 
97234,FORT DE FRANCE 
97240,LE FRANCOIS 
97213,GROS MORNE 
97232,LE LAMENTIN 
97214,LE LORRAIN 
97225,LE MARIGOT 
97290,LE MARIN 
97260,LE MORNE ROUGE 
97211,RIVIERE PILOTE 
97215,RIVIERE SALEE 
97231,LE ROBERT 
97270,ST ESPRIT 
97212,ST JOSEPH 
97250,ST PIERRE 
97227,STE ANNE 
97228,STE LUCE 
97230,STE MARIE 
97233,SCHOELCHER 
97220,LA TRINITE 
97229,LES TROIS ILETS 
97280,LE VAUCLIN 
97226,LE MORNE VERT 
97222,BELLEFONTAINE 
97353,REGINA 
97390,REGINA 
97300,CAYENNE 
97350,IRACOUBO 
97310,KOUROU 
97355,MACOURIA 
97318,MANA 
97360,MANA 
97351,MATOURY 
97313,ST GEORGES 
97354,REMIRE MONTJOLY 
97311,ROURA 
97352,ROURA 
97320,ST LAURENT DU MARONI 
97315,SINNAMARY 
97356,MONTSINERY TONNEGRANDE 
97370,MARIPASOULA 
97330,CAMOPI 
97340,GRAND SANTI 
97317,APATOU 
97319,AWALA YALIMAPO 
97316,PAPAICHTON 
97425,LES AVIRONS 
97412,BRAS PANON 
97414,ENTRE DEUX 
97427,L ETANG SALE 
97429,PETITE ILE 
97431,LA PLAINE DES PALMISTES 
97420,LE PORT 
97419,LA POSSESSION 
97440,ST ANDRE 
97437,ST BENOIT 
97470,ST BENOIT 
97400,ST DENIS 
97417,ST DENIS 
97490,ST DENIS 
97480,ST JOSEPH 
97416,ST LEU 
97424,ST LEU 
97436,ST LEU 
97421,ST LOUIS 
97450,ST LOUIS 
97411,ST PAUL 
97422,ST PAUL 
97423,ST PAUL 
97434,ST PAUL 
97435,ST PAUL 
97460,ST PAUL 
97410,ST PIERRE 
97432,ST PIERRE 
97442,ST PHILIPPE 
97438,STE MARIE 
97439,STE ROSE 
97441,STE SUZANNE 
97433,SALAZIE 
97418,LE TAMPON 
97430,LE TAMPON 
97426,LES TROIS BASSINS 
97413,CILAOS 
97630,ACOUA 
97650,BANDRABOUA 
97660,BANDRELE 
97620,BOUENI 
97670,CHICONI 
97620,CHIRONGUI 
97660,DEMBENI 
97615,DZAOUDZI 
97625,KANI KELI 
97600,KOUNGOU 
97600,MAMOUDZOU 
97605,MAMOUDZOU 
97630,MTSAMBORO 
97650,M TSANGAMOUJI 
97670,OUANGANI 
97615,PAMANDZI 
97640,SADA 
97680,TSINGONI 
